id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
172416,210709,Super Mario DX,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
23014,132033,Super Mario Fushigi no Korokoro Party,NULL,2004-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
132622,146576,Super Mole,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
113687,49809,Super Real Mahjong Dousoukai,NULL,2004-12-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156913,4189,Super Robot Wars GC,NULL,2004-12-16 00:00:00.000,NULL,NULL,NULL,NULL,56.0000,0
86816,210344,SuperDanny's Adventure,NULL,2004-12-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
155233,24250,SuperPower 2,NULL,2004-10-11 00:00:00.000,NULL,NULL,100.0000,1,NULL,NULL
76764,94707,Survival Crisis Z,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
29815,93299,Sven 004,NULL,2004-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
187412,37148,Taiko Drum Master,NULL,2004-11-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
58064,123415,Taiko no Tatsujin: Atsumare! Matsuri da!! Yondaime,NULL,2004-07-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
90117,123416,Taiko no Tatsujin: Go! Go! Godaime,NULL,2004-12-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
7093,162521,Tails Soccer,NULL,2004-12-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
165449,198182,Taisen Bomberman,NULL,2004-12-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164455,2779,Tak 2: The Staff of Dreams,NULL,2004-10-11 00:00:00.000,3,NULL,77.5000,3,56.0000,3
55064,1205,Tales of Rebirth,NULL,2004-12-16 00:00:00.000,5,NULL,NULL,NULL,NULL,NULL
128338,221716,Tales of Symphonia,NULL,2004-09-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36111,78682,Tank-O-Box,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
126664,201962,Tanks,NULL,2004-09-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
130053,146962,"Tapiei Mahjongg 25,000",NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
56888,24168,Technic Beat,NULL,2004-12-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124381,4196,Teenage Mutant Ninja Turtles 2: Battle Nexus,"The game begins with a battle with the Foot Clan and Hun in Oroku Saki's skyscraper. The Foot is defeated, and Master Splinter mysteriously disappears. The Turtles chase the trail down to a building marked ""T.C.R.I."", which proves to hide a bizarre secret beneath its innocuous exterior: its employees are members of a brain-like alien race, the Utroms. Whilst battling these strange new foes, the Turtles are accidentally teleported to different points across the galaxy, meeting the Fugitoid Professor Honeycutt on D'Hoonib, and end up as crossfire in the war between the Triceratons and Federation - both sides are after the Fugitoid for his technology. Along the way, they come across an intergalactic bounty hunter named Slashuur. Said to be the most powerful bounty hunter in the universe, Honeycutt heard legends of him as a young child. Ironically, Honeycutt is who Slashuur is after, having been hired by the Triceratons to capture him. After the Turtles beat him, Slashuur reveals that he has knowledge of Hamato Yoshi before taking his leave. Before escaping the Triceraton Homeworld, the Turtles befriend and free a noble Triceraton warrior who had been forced to fight as a gladiator, Traximus.

Upon returning to Earth and the T.C.R.I. building, it is revealed that the Utroms had rescued an injured Splinter and were caring for him. The Utroms place the TMNT and Splinter in a virtual reality machine to better explain their origins to them. Hundreds of years ago, the Utroms were traveling across the galaxy, transporting a murderous rogue of their species, Ch'rell. Their ship crashes on Earth in the country of Japan. Ch'rell escapes, while the Utroms are forced to wait for Earth technology to catch up with their own, so they can return home. Some time later, after the Utroms have enlisted the help of some humans as Guardian Ninja, the Utroms are ambushed by a heavily armored warlord known as The Shredder. Meanwhile, in the real world, Baxter Stockman sabotages the virtual reality machine, and the dangers within become presented as real to the Turtles and Splinter. After defeating Shredder and his Feudal Foot Ninja, the Turtle meet up with the Utrom Mortu, who gives them a device that allows them to return to the real world. Unfortunately, when they get there, they find Shredder and the Foot attacking the T.C.R.I. building. During their fight, an organic destruction device is planted, and the Utrom escape through their Transmat. The Turtles defeat Shredder before he can chase after them, and it is revealed that not only is this Shredder the same one they saw in Feudal Japan, but he also is the evil Utrom Ch'rell! The Turtles escape the building before the device goes off, but Ch'rell is not so lucky.

The Turtles later encounter a gigantic anthropomorphic alligator in the sewers by the name of Leatherhead. After a scuffle, Leatherhead realizes he and the Turtles are on the same side. He tells his own origin; that he was once a baby gator, found by an Utrom and adopted. Leatherhead came into contact with some Retromutagen Ooze, and became as he is currently, just as the Turtles had. He lived with the Utroms, considering them his family. When the T.C.R.I. building exploded, he fled to the sewers and took up residence in the Turtles' old lair, attempting to build a Transmat of his own to follow the Utroms. Unfortunately, it is revealed that his partner in this endeavor was none other than Baxter Stockman, feigning alliance with the Utroms. Baxter, realizing his jig was up, threw a chemical tank and fled, causing the ceiling of Leatherhead's lair to collapse. Leatherhead urges his new friends to escape while he held the collapsing rubble. The Turtles escaped just in time to see the ceiling collapse in its entirety on Leatherhead.",2004-10-19 00:00:00.000,5,NULL,54.0000,1,64.6815,14
95887,146058,Teenage Mutant Ninja Turtles 2: Battle Nexus,"The game begins with a battle with the Foot Clan and Hun in Oroku Saki's skyscraper. The Foot is defeated, and Master Splinter mysteriously disappears. The Turtles chase the trail down to a building marked ""T.C.R.I."", which proves to hide a bizarre secret beneath its innocuous exterior: its employees are members of a brain-like alien race, the Utroms. Whilst battling these strange new foes, the Turtles are accidentally teleported to different points across the galaxy, meeting the Fugitoid Professor Honeycutt on D'Hoonib, and end up as crossfire in the war between the Triceratons and Federation - both sides are after the Fugitoid for his technology. Along the way, they come across an intergalactic bounty hunter named Slashuur. Said to be the most powerful bounty hunter in the universe, Honeycutt heard legends of him as a young child. Ironically, Honeycutt is who Slashuur is after, having been hired by the Triceratons to capture him. After the Turtles beat him, Slashuur reveals that he has knowledge of Hamato Yoshi before taking his leave. Before escaping the Triceraton Homeworld, the Turtles befriend and free a noble Triceraton warrior who had been forced to fight as a gladiator, Traximus.

Upon returning to Earth and the T.C.R.I. building, it is revealed that the Utroms had rescued an injured Splinter and were caring for him. The Utroms place the TMNT and Splinter in a virtual reality machine to better explain their origins to them. Hundreds of years ago, the Utroms were traveling across the galaxy, transporting a murderous rogue of their species, Ch'rell. Their ship crashes on Earth in the country of Japan. Ch'rell escapes, while the Utroms are forced to wait for Earth technology to catch up with their own, so they can return home. Some time later, after the Utroms have enlisted the help of some humans as Guardian Ninja, the Utroms are ambushed by a heavily armored warlord known as The Shredder. Meanwhile, in the real world, Baxter Stockman sabotages the virtual reality machine, and the dangers within become presented as real to the Turtles and Splinter. After defeating Shredder and his Feudal Foot Ninja, the Turtle meet up with the Utrom Mortu, who gives them a device that allows them to return to the real world. Unfortunately, when they get there, they find Shredder and the Foot attacking the T.C.R.I. building. During their fight, an organic destruction device is planted, and the Utrom escape through their Transmat. The Turtles defeat Shredder before he can chase after them, and it is revealed that not only is this Shredder the same one they saw in Feudal Japan, but he also is the evil Utrom Ch'rell! The Turtles escape the building before the device goes off, but Ch'rell is not so lucky.",2004-10-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
168562,1246,Tekken 5,"After the conclusion of The King of Iron Fist Tournament 4, an intense battle between father and son, Kazuya and Jin, took place at Hon-Maru in the Mishima Zaibatsu headquarters. Jin emerged as the victor, and Heihachi turned his back on Kazuya and said.

""What a pathetic wretch... You worthless coward!""

The battle between Heihachi and Jin began. Jin defeated Heihachi. Filled with anger, his black wings spread, Just as Heihachi thought he was doomed, Jin regained control of himself.

""Thank my mother, Jun Kazama."" Jin said as he took flight.

The sounds of battle gave way to silence as Heihachi lay spread out on the ground. The silence was soon interrupted by approaching aircraft. The roar of the aircraft increased and the sound of something being ejected was heard. A group of Jack-4s crashed through the ceiling. At first, Heihachi suspected that Kazuya was responsible for the intrusion but realized that Kazuya was just as bewildered by the sudden attack.

""Why are you here?"" tells Heihachi as the wave of Jack 4s approaches. Heihachi and Kazuya team up and battle waves of Jack 4s but reinforcements appear as fast as the Jacks are destroyed.

Heihachi starts to lose his breath. Kazuya then betrays Heihachi, throwing him into the middle of the army of Jacks, and uses the opportunity to escape from Honmaru. Shortly after, Honmaru is devastated by a huge explosion and Heihachi goes flying, landing in a graveyard

On an airplane close by, the battle is watched by a man dressed in black. He raises his hand to his ear and speaks into his radio.

""Heihachi Mishima is dead...""

At that moment, a Jack attacks from behind but it cut in half instantly as the man disappears.

Hon-Maru is completely destroyed, a raging inferno in its place. A pile of debris was blown apart as something emerged from the earth, unseen.

The next day, news of Heihachi Mishima's death spread rapidly across the globe. Most people believed that Heihachi's death would bring about the end of the Mishima Zaibatsu, but behind the scenes someone else had taken control, and business went on as usual.

A month later, it was announced that the Mishima Zaibatsu will hold The King of Iron Fist Tournament 5.",2004-11-30 00:00:00.000,51,NULL,90.0000,4,81.1795,187
25592,59971,Tekken R,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34262,19266,Tenchu: Fatal Shadows,NULL,2004-07-22 00:00:00.000,2,NULL,40.0000,1,79.8935,5
4789,4199,Terminator 3: The Redemption,NULL,2004-09-02 00:00:00.000,1,NULL,74.5000,2,65.3444,6
33936,7426,Terrorist Takedown,NULL,2004-11-11 00:00:00.000,NULL,NULL,40.0000,1,NULL,NULL
152084,6197,Test Drive: Eve of Destruction,NULL,2004-08-25 00:00:00.000,1,NULL,68.5000,2,NULL,NULL
162839,221969,Tetris,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
78704,46436,Tetris Elements,NULL,2004-10-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
38576,18051,Texas Hold 'Em Poker,NULL,2004-11-01 00:00:00.000,2,NULL,65.0000,2,79.8134,5
48971,3779,The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,NULL,2004-09-13 00:00:00.000,1,NULL,NULL,NULL,59.9701,5
156106,70693,The Adventures of Little Red Riding Hood,NULL,2004-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
46949,66153,The Asylum: Psychiatric Clinic for Abused Cuddly Toys,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
190418,3803,The Bard's Tale,"The plot involves ""a sardonic and opportunistic musician and adventurer, driven by carnal rather than noble pursuits. The Bard, who is never identified by a specific name nor addressed by anything other than ""The Bard,"" is not interested in saving the world; his humble motivations are strictly ""coin and cleavage."" His quest is narrated by a mocking, biased man (played by Tony Jay) who cannot stand him.",2004-10-26 00:00:00.000,10,NULL,76.5000,5,68.8664,25
83369,84447,The Batman,NULL,2004-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
58150,24169,The Chronicles of Riddick: Escape from Butcher Bay - The Developer's Cut,NULL,2004-12-03 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
23554,60186,The Dreamhold,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
151967,5818,The Dukes of Hazzard: Return of the General Lee,NULL,2004-09-28 00:00:00.000,NULL,NULL,47.5000,3,NULL,NULL
275,30219,The EA Games Collection,NULL,2004-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
169814,47571,The Elder Scrolls Travels: Dawnstar,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
61811,6262,The Elder Scrolls Travels: Shadowkey,"Your village has safely remained just out of reach of The War of the Bend'r-mahk, but now danger strikes from another direction. You must save your village from marauders who are but pawns in the struggle to capture Shadowmage Skelos Undriel -- a piece in a darker and more sinister game. You'll journey through rugged terrain, despoiled temples, bandit lairs, and murderous caverns. You'll fight many foes in your search for the power of the Shadowkeys and the Star Teeth, and your journey will lead you to the Crypt of the Heart where you'll face the ultimate test.

Shadowmage Skelos Undriel is on the run from Battlemage Jagar Tharn, driven from the heart of Tamriel by Tharn's agents, who are in dogged pursuit. Undriel chooses to flee to the Western Reach, an area in the throes of The War of the Bend'r-mahk between High Rock, Hammerfell and Skyrim. The Shadowmage hides himself in the chaos swirling about Dragonstar. Skelos Undriel then hatches a desperate scheme to collect the Star Teeth sown about the region hoping their power is sufficient to thwart Tharn's agents, and perhaps even destroy the Battlemage himself.",2004-11-24 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
151960,3912,The Fairly OddParents: Shadow Showdown,NULL,2004-09-08 00:00:00.000,2,NULL,NULL,NULL,50.0000,3
79452,76775,The Fall: Last Days of Gaia,NULL,2004-11-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
80867,217757,The Fire Tower,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129687,8238,The Getaway: Black Monday,NULL,2004-11-12 00:00:00.000,4,NULL,56.6667,4,70.0348,5
157465,10690,The Great Art Race,NULL,2004-09-10 00:00:00.000,1,NULL,NULL,NULL,50.0000,0
76873,23549,The Green Myste,"Your character will gain experience and power as the mysteries of Sanctis, the Grim, and the Green Myste are unraveled. You will meet various adventurers whom you may invite to join you, adding to the skill set and power of your party-all of which will be helpful as you battle hundreds of monsters and defeat countless tricks and traps spread throughout the adventure.",2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150249,5859,The Guy Game,NULL,2004-08-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
175148,210442,The Incredibles,NULL,2004-10-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
194097,3782,The Incredibles,NULL,2004-10-26 00:00:00.000,9,NULL,40.0000,2,64.8178,27
164888,18261,The Incredibles: When Danger Calls,NULL,2004-11-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
28384,80568,The King of Fighters '94 Re-bout,NULL,2004-12-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
161650,5896,The King of Fighters Neowave,NULL,2004-07-30 00:00:00.000,2,NULL,55.0000,3,60.0830,6
166288,5897,The King of Fighters: Maximum Impact,NULL,2004-08-12 00:00:00.000,2,NULL,NULL,NULL,76.7863,5
46928,57978,The Land Before Time: Kindergarten Adventure,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
87245,10942,The Legend of Heroes II: Prophecy of the Moonlight Witch,NULL,2004-12-16 00:00:00.000,NULL,NULL,85.0000,1,NULL,NULL
190935,8986,The Legend of Heroes: Trails in the Sky,NULL,2004-06-24 00:00:00.000,20,NULL,85.0000,5,89.3221,51
80427,78466,The Legend of Sword and Fairy 3 Prequel,"For an unknown reason, the sacred goddess shrine on the Shu mountain was destroyed. The head of a kung-fu school, Xu Changqing, ordered a young disciple named Nangong Huang to look for Qinleng, a Chinese deity who has the knowledge of Wu Ling, ""five spiritual wheels"". Only with the help of this knowledge is it possible to restore peace in China. Nangong Huang accepts the mission, willing to prove he is worthy to be the disciple of Shu mountain school, the most highly esteemed school of kung-fu. The young man is not afraid of the dangers that he will have to face, since he is well trained in acrobatics and powerful sword magic. However, he is quite inexperience in love - and among other dangers, that is precisely what awaits him in his adventure!",2004-10-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
177654,1035,The Legend of Zelda: The Minish Cap,"One year, in celebration of when the Picori last came to Hyrule 100 years ago to the day, the festival was unusually grand. Hyrule Castle was hosting a tournament of sword-fighting skill that calls to mind the heroes of legend. That year’s champion was a mysterious man by the name of Vaati. He won the tournament with an almost magical ease, and all of Hyrule was abuzz with rumors about this shadowy figure. The young Link, who attends the festival that year with his childhood friend, Princess Zelda, is charged by his grandfather, Smith, with delivering the sword that will be presented to the champion.

During the ceremony following the sword competition, Vaati shatters the sacred Picori Blade and opens the Bound Chest, which, for an age, had been sealed by the Picori Blade, trapping evil monsters within. Vaati is after the Light Force, the golden light that was once wielded by the Hero of Men mentioned in the legends of the Picori. He subdues the castle guards and turns Princess Zelda to stone before departing. Vaati was once a Minish, an apprentice of the Minish sage Ezlo. Ezlo had made a magical Cap with the power to grant wishes, but Vaati had stolen it and used it to become a powerful sorcerer. He had transformed Ezlo into a hat himself, then proceeded to hunt down the Light Force. Link is asked by King Daltus to seek out the Picori and ask them to reforge the sacred blade, and he travels to the Minish Woods with the help of his Map.

There he meets Ezlo, a curious creature whom he rescues from a group of Red Octoroks. Ezlo hops onto his head and offers to help him find the Picori. He also helps Link shrink down to a minuscule size — the size of the Picori people, who call themselves the Minish. Link meets with Gentari, the elder of the Minish Village, who tells him that in order to reforge the sacred Picori Blade, he will need the Four Elements, the embodiment of the sacred powers of earth, fire, water, and wind. Vaati had learned from the legend of the Wind Tribe that when the Four Elements were collected, the path to the Light Force will open. Knowing that Link is collecting them, Vaati decides to wait until the task is complete.

Once Link has gathered the Four Elements, he brings the Picori Blade — renamed the White Sword by Melari, a Minish sword-smith — to the Elemental Sanctuary hidden within the courtyard of Hyrule Castle. There he infuses the White Sword with the Four Elements, fully restoring the sacred Four Sword — a legendary blade with the power to split one warrior into four. Link then gains access to a chamber with stained glass, where the location of the Light Force is revealed to be within Princess Zelda.

Meanwhile, Vaati has brainwashed King Daltus and shrouded Hyrule Castle in darkness. He discovers from the stained glass of the chamber inside the Elemental Sanctuary that the sacred Light Force had actually been passed down through Hyrule’s princesses, and so he prepares to extract it from Princess Zelda. Link rushes to her rescue, and, after vanquishing Vaati, uses the Four Sword’s evil-banishing power to restore Princess Zelda.

With Vaati defeated, the Mage's Cap could be used to restore Hyrule. Princess Zelda puts on the cap and wishes with all her heart that Vaati’s cruelty might be undone. With her righteous wish and the power of the Light Force that still dwelt within her, many miracles happen as a result.

Now that the land of the humans had been saved, Ezlo ventures back into the world of the Minish through the Minish Door, not to return until perhaps the next time, one hundred years later, when the doorway to their world would open once more.",2004-11-04 00:00:00.000,90,NULL,90.0000,1,84.1893,292
110205,163216,The Legend of Zelda: Triforce of the Gods,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84176,151694,The Longing Ribbon,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
15959,3154,The Lord of the Rings: The Battle for Middle-earth,NULL,2004-12-06 00:00:00.000,82,NULL,83.7500,5,81.7830,181
86915,6500,The Lord of the Rings: The Third Age,"As you fight to destroy the one ring, you will interact with the different characters on your team, take individual assignments, and travel through familiar and little-seen lands -- utilizing the unique turn-based fight system all the while.",2004-11-02 00:00:00.000,8,NULL,75.5000,4,72.5747,38
86938,127953,The Lord of the Rings: The Third Age,"The Lord of the Rings: The Third Age for the Game Boy Advance encompasses the entire Lord of the Rings trilogy, but does so in a unique turn-based strategy formula.",2004-11-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
185667,18171,The Moment of Silence,NULL,2004-11-05 00:00:00.000,3,NULL,10.0000,1,50.0000,4
145813,140987,The Mummy,Alex has the ability to jump and climb to overcome obstacles. To fight off enemies the player can fire his slingshot or fight the enemies with his bare hands. The talisman on Alex’s wrist gives him the ability to move objects and place them on a floor switch for example. Alex can also send his pet Tut to places that cannot be reached by himself and so activate a switch,2004-10-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
54727,6200,The Nightmare Before Christmas: Oogie's Revenge,"A year after the film, Jack Skellington once again feels Halloween has become dull and repetitive. He talks with Dr. Finkelstein improving the next Halloween with new scares and discoveries. The doctor gives Jack the ""Soul Robber"", a green, whip-like weapon. He then leaves to look for new frights; remembering his lesson from before, Jack searches solely in his world. Equally bored Lock, Shock, and Barrel revive Oogie Boogie, who brainwashes Dr. Finkelstein into creating minions for him. Oogie also kidnaps five of the seven Holiday World leaders. Oogie plans to become the ""Seven-Holidays King"" once he takes control of Christmas Town. But on December 23, Sally manages to send a magical paper airplane to find Jack to warn him of what has happened. 
 
Jack returns to Halloween Town on Christmas Eve, just to find Oogie's shadow. After defeating the shadow, he is given the Halloween Holiday Door and finds everyone was deceived by Oogie into boobytrapping the town.",2004-10-21 00:00:00.000,1,NULL,55.0000,2,NULL,NULL
114434,43659,The Nightmare of Druaga: Fushigino Dungeon,NULL,2004-11-26 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
175171,4071,The Polar Express,NULL,2004-11-02 00:00:00.000,1,NULL,NULL,NULL,35.0000,1
173357,210732,The Polar Express,NULL,2004-11-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95593,95497,The Political Machine 2004,NULL,2004-08-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
116280,56705,The Quest For The Rest,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
133923,39435,The Rumble Fish,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
9486,224,The Sims 2,"The game starts at the neighborhood level. Here you can create a housing development from scratch or start with one of three pre-made neighborhoods, each with its own theme. From there, you'll settle on a house and a family of Sims to control. Sims now have aspirations, wants, and fears. The wants and fears are the day-to-day things that occupy their minds, like wanting to see friends or get married and fearing death or being rejected for a kiss. Satisfy their wants, and they become more efficient at completing tasks you assign them. Realize their fears, and Sims become lethargic, cranky, and unresponsive to your commands. Aspirations are the big-picture things, like raising a family, becoming wealthy, and gaining knowledge. Succeed here and you'll be able to buy odd gifts for your Sim to improve his or her life, like a money tree that pays dividends or a ""fountain of youth"" water cooler.

Of course, you wouldn't be able to juggle all that if it weren't for the improved ""Free Will"" option, which makes it easier for Sims to fulfill their basic needs. The artificial intelligence of the game is noticeably improved; they won't turn on radios just as a family member is going to bed but, strangely, they do occasionally put their dishes on the floor.

Another big change in the series is the concept of the lifespan. Now Sims are born with the traits of their parents, families grow, and Sims grow old. Not only does this go hand in hand with aspirations (growing up is the first aspiration that a baby Sim will have), it provides a limited time with which your Sims can achieve their goals.

The pre-made households all have backstories that are smart spoofs of soap-opera plots--lots of scheming, romance, ghosts, and family fighting.",2004-09-14 00:00:00.000,118,NULL,71.0000,7,78.9028,391
173192,2767,The SpongeBob SquarePants Movie,NULL,2004-10-27 00:00:00.000,4,NULL,NULL,NULL,68.2854,37
175040,210725,The SpongeBob SquarePants Movie,NULL,2004-10-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
61506,135811,The SpongeBob SquarePants Movie 3D,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
170249,191352,The Tousou Highway: Nagoya-Tokyo,NULL,2004-12-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
194372,2158,The Urbz: Sims in the City,NULL,2004-11-09 00:00:00.000,3,NULL,47.5000,4,70.5104,24
116433,144555,The Urbz: Sims in the City,NULL,2004-11-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
144713,49340,Thunder Alley,NULL,2004-07-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
158470,906,Tiger Woods PGA Tour 2005,NULL,2004-09-20 00:00:00.000,2,NULL,80.0000,4,63.0000,4
72562,43287,Time Crisis: Crisis Zone,NULL,2004-11-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
78349,72757,Tin Soldiers: Alexander the Great,NULL,2004-10-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
135781,46494,Titeuf : Méga-Compet',NULL,2004-09-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
136520,152034,TKKG: Der Fälscherbande auf der Spur,"Counterfeit money is circulating in the city! Many people are affected by this, even Karl has been cheated out of the earnings from his vacation work. TKKG can't stand by and watch any longer, so they immediately set out to find the counterfeiting gang. Is it possible to copy banknotes with a good color copier? Or is director Münzer somehow involved? Or should the four friends rather follow the trail to the ""Rose of Capri""? Tim, Karl, Klößchen and Gabi must now become real money specialists. What distinguishes fake from real banknotes, and where and how do the counterfeiters print them?",2004-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
181825,132039,ToHeart2,NULL,2004-12-28 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
24499,73211,Tokyo Majin Gakuen Gehouchou: Keppuuroku,"In the Bakumatsu era in 1860s feudal Japan, the dynasty of Tokugawa shōguns are continuously attacked by rebel groups that wish to end the shōguns and restore the Empire. Young people all over Japan united into different clans and organizations, wishing to conquer the power in the capital city Edo. At this time, divine and demonic creatures also started gaining power under the leadership of Tenkai Kodzunu. The hero is Tatsuto Hiyuu, an ancestor of Tatsuma Hiyuu, the main hero of earlier Tokyo Majin games.",2004-08-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
134693,1298,Tom Clancy's Ghost Recon 2,NULL,2004-11-16 00:00:00.000,4,NULL,74.6000,6,68.5920,9
40303,47321,Tom Clancy's Rainbow Six 3: Black Arrow,NULL,2004-09-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150634,165181,Tomb Raider,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150102,165178,Tomb Raider: Elixir of Life,"After retrieving the Osiris Codex and the Cinnabar, Lara is asked to bring them to a strange mansion in the middle of England owned by a mysterious Mr. Drummond. In fact she is going to fall in a trap organized by an already dead man still leaving as a brain inside a strange machine.",2004-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
18080,7958,Tonka Construction 2,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
144561,201346,Tony Hawk's Underground 2,NULL,2004-10-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
178515,2699,Tony Hawk's Underground 2,NULL,2004-10-04 00:00:00.000,30,NULL,81.7500,5,79.0239,102
99655,194805,Toon Hoops,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
180353,47335,Top Gear RPM Tuning,NULL,2004-11-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
143717,146784,Top Gun: Combat Zones,NULL,2004-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
188520,94720,TORN,NULL,2004-11-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
24484,28718,Torus Trooper,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
94990,6210,Total Club Manager 2005,NULL,2004-10-22 00:00:00.000,NULL,NULL,80.0000,1,NULL,NULL
186071,27162,Touhou Eiyashou: Imperishable Night,"A human and youkai team set off along a forest path to investigate. Along the way, they encounter a firefly (Wriggle Nightbug) and a night sparrow (Mystia Lorelei), who are quickly defeated. Next, they meet a half-beast (Keine) who is protecting a Human Village from youkai. She mistakes the team for enemies and attacks them. After the team defeats her, Keine indicates that the person who switched the moons is in the bamboo forest. In the bamboo forest, they encounter a character (either Reimu or Marisa) who demands to know why the team has been freezing time and causing an imperishable night.

Finally the team reaches the mansion of the perpetrator. But once inside, they find that the mansion is guarded by a pair of rabbits (Tewi and Reisen). The rabbits are defeated, but not before disorienting the team. Confused, the team must choose which path to take (one leads to the real moon and the other leads to the fake moon). After picking the right path, they are able to meet the perpetrator of this mischievous scheme, Kaguya. Kaguya is a moon princess in hiding who has taken the real moon in order to sever the link between the earth and the moon. The team restores the real moon and Kaguya challenges them to face the ""5 impossible requests.""",2004-08-15 00:00:00.000,4,NULL,NULL,NULL,70.6206,19
